AuthorID,Author,Date,Content,Attachments,Reactions
"743528093574234113","thomas_._dp","2020-09-19T21:42:32.1450000+05:30","> Arey chodna csk hargyi
@Deleted User nahi bhai","",""
"448726198789603328","en1gma07","2020-09-19T21:42:37.0390000+05:30","> Arey chodna csk hargyi
@Deleted User wow funny joke","",""
"456226577798135808","Deleted User","2020-09-19T21:42:48.8320000+05:30","> @Deleted User nahi bhai
@Thomas saale kiska supporter h","",""
"456226577798135808","Deleted User","2020-09-19T21:43:00.3250000+05:30","> @Deleted User wow funny joke
@पनौती राजा ruko zara sabar karo","",""
"448726198789603328","en1gma07","2020-09-19T21:43:23.0570000+05:30","Mai ja rha, match ke bad khelna hoga toh bol dena","",""
"456226577798135808","Deleted User","2020-09-19T21:43:30.1570000+05:30","Arey yrr","",""
"456226577798135808","Deleted User","2020-09-19T21:43:36.4750000+05:30","Ruk na chodna match","",""
"743528093574234113","thomas_._dp","2020-09-19T21:43:38.7290000+05:30","> @Thomas saale kiska supporter h
@Deleted User 
Ruko zara","",""
"456226577798135808","Deleted User","2020-09-19T21:43:41.6330000+05:30","CSK noob","",""
"743528093574234113","thomas_._dp","2020-09-19T21:43:41.6790000+05:30","😂","","😂 (1)"
"755666449959223376","saarthak3402","2020-09-19T21:44:03.8130000+05:30","Abe join karo na","",""
"456226577798135808","Deleted User","2020-09-19T21:44:10.5750000+05:30","Join voice","",""
"456226577798135808","Deleted User","2020-09-19T21:44:12.4900000+05:30","Arnav","",""
"743528093574234113","thomas_._dp","2020-09-19T21:44:13.0250000+05:30","Ha bhyi","",""
"456226577798135808","Deleted User","2020-09-19T21:44:16.2030000+05:30","San","",""
"456226577798135808","Deleted User","2020-09-19T21:44:19.4010000+05:30","Bhandu","",""
"743528093574234113","thomas_._dp","2020-09-19T21:44:25.5550000+05:30","Arnav","",""
"448726198789603328","en1gma07","2020-09-19T21:44:47.4000000+05:30","> CSK noob
@Deleted User Bhai itne funny jokes mat maar pls","",""
"594440218044661760","arn4v9056","2020-09-19T21:44:48.8000000+05:30","Kitne log?","",""
"456226577798135808","Deleted User","2020-09-19T21:44:58.8000000+05:30","> @Deleted User Bhai itne funny jokes mat maar pls
@पनौती राजा hassi aae na thanx","",""
"456226577798135808","Deleted User","2020-09-19T21:45:11.4850000+05:30","6-7  log hojaenge","",""
"456226577798135808","Deleted User","2020-09-19T21:45:17.7140000+05:30","Akshaj dinner me h","",""
"448726198789603328","en1gma07","2020-09-19T21:45:25.1650000+05:30","> @पनौती राजा hassi aae na thanx
@Deleted User Bahut jyaada","",""
"456226577798135808","Deleted User","2020-09-19T21:45:31.8630000+05:30","Manan se pooch aur usko bol navu ko bular","",""
"448726198789603328","en1gma07","2020-09-19T21:45:34.7780000+05:30","Jab sab aa jaaenge toh aa jaunga","",""
"755666449959223376","saarthak3402","2020-09-19T21:46:02.7170000+05:30","Abe join karna","",""
"456226577798135808","Deleted User","2020-09-19T21:46:05.8650000+05:30","> @Deleted User Bahut jyaada
@पनौती राजा accha h dekh dekh aur hassi aayegi jab haregi csk 😂🤣🤣","",""
"448726198789603328","en1gma07","2020-09-19T21:46:14.3410000+05:30","Abe jar lunga na bhai join","",""
"448726198789603328","en1gma07","2020-09-19T21:46:17.8510000+05:30","kar","",""
"456226577798135808","Deleted User","2020-09-19T21:46:25.2060000+05:30","Haa theek h na","",""
"448726198789603328","en1gma07","2020-09-19T21:46:29.5890000+05:30","5 log hai bas abhi","",""
"456226577798135808","Deleted User","2020-09-19T21:46:32.8890000+05:30","Sarthak Manan ko call kar","",""
"755666449959223376","saarthak3402","2020-09-19T21:46:36.4720000+05:30","Apan vaise 5 hi ho rhe","",""
"755666449959223376","saarthak3402","2020-09-19T21:46:43.8230000+05:30","Manan ni aayega","",""
"456226577798135808","Deleted User","2020-09-19T21:46:45.7950000+05:30","Aur Manan ko bol wo nahi aa rha to navy se puche","",""
"594440218044661760","arn4v9056","2020-09-19T21:47:15.1650000+05:30","> 6-7  log hojaenge
@Deleted User ?","",""
"456226577798135808","Deleted User","2020-09-19T21:47:23.3530000+05:30","Rukha 2 sec","",""
"456226577798135808","Deleted User","2020-09-19T21:47:27.8580000+05:30","Manan navy se pooch rha h","",""
"456226577798135808","Deleted User","2020-09-19T21:47:45.6430000+05:30","Manan ke paas net nahi h","",""
"594440218044661760","arn4v9056","2020-09-19T21:47:46.8930000+05:30","> Manan navy se pooch rha h
@Deleted User manan khud nhi aa rh bhai","",""
"743528093574234113","thomas_._dp","2020-09-19T21:47:50.3070000+05:30","> Rukha 2 sec
@Deleted User 
Ask fast","",""
"448726198789603328","en1gma07","2020-09-19T21:47:58.2780000+05:30","Bhandu?","",""
"743528093574234113","thomas_._dp","2020-09-19T21:48:11.5290000+05:30","Bhandu net check kar rha h","",""
"456226577798135808","Deleted User","2020-09-19T21:48:20.7940000+05:30","Chalo khatam krte h nahi khel rhe h","",""
"755666449959223376","saarthak3402","2020-09-19T21:48:21.1890000+05:30","Ni khelte aaj","",""
"755666449959223376","saarthak3402","2020-09-19T21:48:24.9200000+05:30","Koi ni aa rha","",""
"456226577798135808","Deleted User","2020-09-19T21:48:31.6230000+05:30","Bhandu ko hataake be","",""
"456226577798135808","Deleted User","2020-09-19T21:48:41.0900000+05:30","Bhandu ko milayega to 6 hote h","",""
"594440218044661760","arn4v9056","2020-09-19T21:49:10.7720000+05:30","> Chalo khatam krte h nahi khel rhe h
@Deleted User Are sabar khatam hogya😱","",""
"456226577798135808","Deleted User","2020-09-19T21:49:29.2790000+05:30","Nahi bahi bhi h","",""
"755666449959223376","saarthak3402","2020-09-19T21:49:34.5400000+05:30","Par aayega kon??","",""
"594440218044661760","arn4v9056","2020-09-19T21:49:51.6680000+05:30","Pta nhi","",""
"755666449959223376","saarthak3402","2020-09-19T21:50:09.0900000+05:30","Unmute karo","",""
"755666449959223376","saarthak3402","2020-09-19T21:50:25.5170000+05:30","Arnav","",""
"594440218044661760","arn4v9056","2020-09-19T21:51:26.6120000+05:30","Bol","",""
"456226577798135808","Deleted User","2020-09-19T21:52:13.5870000+05:30","Me asking AJ","",""
"456226577798135808","Deleted User","2020-09-19T21:53:13.9110000+05:30","9min ruko puch rha nahi to band","",""
"456226577798135808","Deleted User","2020-09-19T21:53:38.0580000+05:30","Offline","",""
"456226577798135808","Deleted User","2020-09-19T21:53:46.3280000+05:30","Kya krna h bolo","",""
"594440218044661760","arn4v9056","2020-09-19T21:53:56.1540000+05:30","@पनौती राजा Aw","",""
"456226577798135808","Deleted User","2020-09-19T21:53:56.8140000+05:30","Sarthak waise tanishq bola tha kheloge to bulana","",""
"594440218044661760","arn4v9056","2020-09-19T21:54:08.5530000+05:30","Sab log aisa hi bolenge phir> @पनौती राजा Aw
@Tab tak ke liye...Ok Bye","",""
"456226577798135808","Deleted User","2020-09-19T21:54:20.5820000+05:30","Wahi bhai meko bhi dekhna h","",""
"456226577798135808","Deleted User","2020-09-19T21:54:25.9640000+05:30","Manan ka net nahi chal rha h","",""
"448726198789603328","en1gma07","2020-09-19T21:54:33.2770000+05:30","Abe toh mai pehle hi bol rha koi nhi aa rha, inlog hi baithke bas time pass kar rhe","",""
"456226577798135808","Deleted User","2020-09-19T21:54:41.7610000+05:30","@pushpa6454 Manan ka net nahi chal rha h","",""
"755431590544408616","pushpa6454","2020-09-19T21:54:54.1200000+05:30","Ok","",""
"456226577798135808","Deleted User","2020-09-19T21:54:57.1980000+05:30","Sarthak btana","",""
"594440218044661760","arn4v9056","2020-09-19T21:55:02.2020000+05:30","> Abe toh mai pehle hi bol rha koi nhi aa rha, inlog hi baithke bas time pass kar rhe
@पनौती राजा ok","",""
"456226577798135808","Deleted User","2020-09-19T21:55:16.5830000+05:30","6 log h btao","",""
"456226577798135808","Deleted User","2020-09-19T21:55:22.7840000+05:30","Try krna h?","",""
"456226577798135808","Deleted User","2020-09-19T21:55:28.2130000+05:30","1 imposter","",""
"755666449959223376","saarthak3402","2020-09-19T21:55:51.5220000+05:30","Abe akshaj aa jaayega","",""
"611562834614026261","akshaj0706","2020-09-19T21:55:54.9800000+05:30","4 hee toh hai","",""
"456226577798135808","Deleted User","2020-09-19T21:55:55.7450000+05:30","OP","",""
"755666449959223376","saarthak3402","2020-09-19T21:55:57.4900000+05:30","Par baat ni karega","",""
"456226577798135808","Deleted User","2020-09-19T21:55:59.6740000+05:30","Rukna","",""
"456226577798135808","Deleted User","2020-09-19T21:56:07.4760000+05:30","@पनौती राजा aaja","",""
"448726198789603328","en1gma07","2020-09-19T21:56:08.6100000+05:30","Chalu kr rhe?","",""
"456226577798135808","Deleted User","2020-09-19T21:56:14.7990000+05:30","@pushpa6454","",""
"456226577798135808","Deleted User","2020-09-19T21:56:16.2580000+05:30","Aaja","",""
"611562834614026261","akshaj0706","2020-09-19T21:56:17.8360000+05:30","Arnav bhi haiana?","",""
"456226577798135808","Deleted User","2020-09-19T21:56:22.0120000+05:30","@Tab tak ke liye...Ok Bye aajaa","",""
"594440218044661760","arn4v9056","2020-09-19T21:56:22.8840000+05:30","Ha","",""
"755666449959223376","saarthak3402","2020-09-19T21:56:25.9940000+05:30","Ha arnav hai","",""
"456226577798135808","Deleted User","2020-09-19T21:56:28.0380000+05:30","Join","",""
"456226577798135808","Deleted User","2020-09-19T21:56:44.4220000+05:30","Kyu arnav sir hogye 7log khush?","",""
"456226577798135808","Deleted User","2020-09-19T21:56:54.4410000+05:30","Sabar karo bolathana","",""
"611562834614026261","akshaj0706","2020-09-19T21:56:56.5370000+05:30","Aagya","",""
"456226577798135808","Deleted User","2020-09-19T21:57:15.3870000+05:30","Kuch bolna chahenge CSK fan","",""
"456226577798135808","Deleted User","2020-09-19T21:57:16.6290000+05:30","S","",""
"594440218044661760","arn4v9056","2020-09-19T21:57:21.4850000+05:30","> Kyu arnav sir hogye 7log khush?
@Deleted User ha 200 ghante baad","",""
"456226577798135808","Deleted User","2020-09-19T21:57:26.2710000+05:30","Akshaj divyank aur me h MI fans","",""
"456226577798135808","Deleted User","2020-09-19T21:58:02.8650000+05:30","Bhai pta nahi captain cool kuch bhi kar skta h","",""
"743528093574234113","thomas_._dp","2020-09-19T21:58:20.2350000+05:30","Mqbvwq","",""
"755666449959223376","saarthak3402","2020-09-19T21:58:21.7670000+05:30","DNSXXQ","",""
"755666449959223376","saarthak3402","2020-09-19T21:58:36.9370000+05:30","Meri awas aa rhi???","",""
"594440218044661760","arn4v9056","2020-09-19T21:58:41.2890000+05:30","Nhi","",""
"743528093574234113","thomas_._dp","2020-09-19T21:59:58.5630000+05:30","Stxwxq","",""
"743528093574234113","thomas_._dp","2020-09-19T22:00:05.1870000+05:30","Wo leave ho gya tha","",""
"456226577798135808","Deleted User","2020-09-19T22:52:59.7720000+05:30","GN","",""
"611562834614026261","akshaj0706","2020-09-19T22:55:51.7670000+05:30","Kaafi mazza aaya juth bolne mein🤣🤣🤣","",""
"611562834614026261","akshaj0706","2020-09-19T22:56:15.1040000+05:30","Aur dusron ko eject karane mein","",""
"456226577798135808","Deleted User","2020-09-19T22:56:15.4260000+05:30","oP catch","",""
"611562834614026261","akshaj0706","2020-09-19T22:56:21.9790000+05:30","Kiska tha","",""
"611562834614026261","akshaj0706","2020-09-19T22:56:24.0500000+05:30","Mein dekha nai","",""
"456226577798135808","Deleted User","2020-09-19T22:56:53.0300000+05:30","Rayudu","",""
"594440218044661760","arn4v9056","2020-09-19T22:57:38.0830000+05:30","> Aur dusron ko eject karane mein
@Komda Al Habibi Yeh game hai hi aisa😂","",""
"456226577798135808","Deleted User","2020-09-19T22:58:00.7880000+05:30","47balls 71 runs","",""
"594440218044661760","arn4v9056","2020-09-19T22:58:06.6920000+05:30","> oP catch
@Deleted User OP Innings","",""
"611562834614026261","akshaj0706","2020-09-19T23:10:05.9590000+05:30","Man of the match - krunal pandaya","",""
"611562834614026261","akshaj0706","2020-09-19T23:10:13.6180000+05:30","Full try thi iss over mein match khatam karne ki","",""
"611562834614026261","akshaj0706","2020-09-19T23:10:16.9830000+05:30","But fail.hogya","",""
"448726198789603328","en1gma07","2020-09-19T23:20:54.5580000+05:30","@Deleted User OP MI LOSS","",""
"448726198789603328","en1gma07","2020-09-19T23:21:31.1090000+05:30","ARE @Deleted User KYA JEETI MI!!!","",""
"456226577798135808","Deleted User","2020-09-19T23:21:32.4380000+05:30","😭 meko dhoni ko khelte hue dekhna tha naraash","",""
"456226577798135808","Deleted User","2020-09-19T23:21:35.2640000+05:30","Niraash*","",""
"448726198789603328","en1gma07","2020-09-19T23:21:50.4480000+05:30","TOPIC CHANGE MAT KAR😂","",""
"594440218044661760","arn4v9056","2020-09-19T23:22:22.6580000+05:30","> 😭 meko dhoni ko khelte hue dekhna tha naraash
@Deleted User Are ab MI ka overconfidence kaha gya?","",""
"594440218044661760","arn4v9056","2020-09-19T23:22:35.8160000+05:30","Mi supporters ka*","",""
"611562834614026261","akshaj0706","2020-09-19T23:23:56.9280000+05:30","Ambani ko aan do bss","",""
"611562834614026261","akshaj0706","2020-09-19T23:24:05.7590000+05:30","Ek baar 5th 6th umpire sabko khardiega na","",""
"611562834614026261","akshaj0706","2020-09-19T23:24:08.8530000+05:30","Tab aayega mazza","",""
"611562834614026261","akshaj0706","2020-09-19T23:24:14.0890000+05:30","Abhi pta nai kaha udda rhs","",""
"448726198789603328","en1gma07","2020-09-19T23:24:15.5860000+05:30","😂","",""
"594440218044661760","arn4v9056","2020-09-19T23:24:16.0580000+05:30","😂","",""
"456226577798135808","Deleted User","2020-09-19T23:24:43.7570000+05:30","Arey wo thoda busy h AJ PUBg ke saath partnership kar rha h na","",""
"456226577798135808","Deleted User","2020-09-19T23:24:51.9380000+05:30","Aajayega 5 match baad","",""
"448726198789603328","en1gma07","2020-09-19T23:24:52.1250000+05:30","> @पनौती राजा accha h dekh dekh aur hassi aayegi jab haregi csk 😂🤣🤣
@Deleted User Bichare log ka overconfidence","",""
"456226577798135808","Deleted User","2020-09-19T23:25:10.2000000+05:30","> @Deleted User Bichare log ka overconfidence
@पनौती राजा ruko zara sabar karo","",""
"611562834614026261","akshaj0706","2020-09-19T23:25:17.8290000+05:30","Jald sey jald ambani aaye aur sabke baap kharide🙏🙏🙏","","😂 (1)"
"611562834614026261","akshaj0706","2020-09-19T23:25:26.3090000+05:30","Bhagwaan sey meri yahi dua hai","",""
"448726198789603328","en1gma07","2020-09-19T23:25:28.8060000+05:30","Ha bhai sabar hi karate raho tum
> @पनौती राजा ruko zara sabar karo
@Deleted User 😂","",""
"594440218044661760","arn4v9056","2020-09-19T23:26:09.2620000+05:30","https://tenor.com/view/jerry-funny-animal-laughing-gif-13124924","",""
"594440218044661760","arn4v9056","2020-09-19T23:26:10.9790000+05:30","> CSK noob
@Deleted User","",""
"456226577798135808","Deleted User","2020-09-19T23:26:13.9430000+05:30","Abe aisa nahi h hamesha dekhlo MI 5 match harti h start se fir jeet to h","",""
"456226577798135808","Deleted User","2020-09-19T23:26:27.9140000+05:30","Me to dhoni ko dekhna chahta tha","",""
"594440218044661760","arn4v9056","2020-09-19T23:26:43.6770000+05:30","> Abe aisa nahi h hamesha dekhlo MI 5 match harti h start se fir jeet to h
@Deleted User Yeh koi acchi baat nhi hai mi supporters ke liye😂","",""
"456226577798135808","Deleted User","2020-09-19T23:26:44.5190000+05:30","Self defense krne ki bhot jyada koshish 😂😂🤣🤣🤣","",""
"594440218044661760","arn4v9056","2020-09-19T23:26:58.3980000+05:30","> Self defense krne ki bhot jyada koshish 😂😂🤣🤣🤣
@Deleted User 😂","",""
"456226577798135808","Deleted User","2020-09-19T23:27:00.2700000+05:30","Bro ambani h na ham haarke jeet jayenge","",""
"456226577798135808","Deleted User","2020-09-19T23:27:12.7440000+05:30","Bhot paisa b","",""
"448726198789603328","en1gma07","2020-09-19T23:27:35.8600000+05:30","> Abe aisa nahi h hamesha dekhlo MI 5 match harti h start se fir jeet to h
@Deleted User Bc jab ye pta hai toh itna overconfidence kyu dikhate ho😂","",""
"456226577798135808","Deleted User","2020-09-19T23:28:03.9340000+05:30","Wo overconfidence nahi tha wo to me apne team ka bachav kar rha tha kya bolta to yahi bola","",""
"594440218044661760","arn4v9056","2020-09-19T23:28:08.6140000+05:30","> @Deleted User Bc jab ye pta hai toh itna overconfidence kyu dikhate ho😂
@पनौती राजा .","",""
"594440218044661760","arn4v9056","2020-09-19T23:28:16.6100000+05:30","https://tenor.com/view/wink-gif-5027836","",""
"594440218044661760","arn4v9056","2020-09-19T23:28:51.6040000+05:30","> Wo overconfidence nahi tha wo to me apne team ka bachav kar rha tha kya bolta to yahi bola
@Deleted User Matlab aage se tujhe ignore kre....😂","",""
"448726198789603328","en1gma07","2020-09-19T23:28:55.5840000+05:30","> Arey chodna csk hargyi
@Deleted User Bhai yaha pe csk aur mi ki koi baat nhi kiya tha, ye konsa bachav😂","",""
"448726198789603328","en1gma07","2020-09-19T23:29:12.1820000+05:30","Ise insecure bolte hai😂","",""
"594440218044661760","arn4v9056","2020-09-19T23:29:14.6490000+05:30","> @Deleted User Bhai yaha pe csk aur mi ki koi baat nhi kiya tha, ye konsa bachav😂
@पनौती राजा 💯","",""
